-------------------------------------------------------------------------
Benchmark                               Time             CPU   Iterations
add_copy_bench/8192            5482442658 ns   5480540470 ns            1
add_copy_bench/8192            5523852590 ns   5522955505 ns            1
add_copy_bench/8192            5252541897 ns   5250800356 ns            1
add_copy_bench/8192            5463691363 ns   5462139142 ns            1
add_copy_bench/8192            5426040766 ns   5425383014 ns            1
add_copy_bench/8192            5449066603 ns   5447883040 ns            1
add_copy_bench/8192            5429968618 ns   5428654308 ns            1
add_copy_bench/8192            5431319184 ns   5430195062 ns            1
add_copy_bench/8192            5438886151 ns   5437153430 ns            1
add_copy_bench/8192            5415840659 ns   5414676093 ns            1
add_copy_bench/8192            5445042803 ns   5443541192 ns            1
add_copy_bench/8192            5402874807 ns   5401291858 ns            1
add_copy_bench/8192            5468527038 ns   5467229778 ns            1
add_copy_bench/8192            5418271302 ns   5416806921 ns            1
add_copy_bench/8192            5432630664 ns   5431935951 ns            1
add_copy_bench/8192            5411854912 ns   5410558494 ns            1
add_copy_bench/8192_mean       5408315254 ns   5406989091 ns           40
add_copy_bench/8192_median     5410873911 ns   5409869983 ns           40
add_copy_bench/8192_stddev       44217480 ns     44286733 ns           40
add_pf_bench/2                        208 ns          208 ns      3279738
add_pf_bench/2                        207 ns          207 ns      3279738
add_pf_bench/2                        208 ns          208 ns      3279738
add_pf_bench/2                        207 ns          207 ns      3279738
add_pf_bench/2                        207 ns          207 ns      3279738
add_pf_bench/2                        206 ns          206 ns      3279738
add_pf_bench/2                        204 ns          204 ns      3279738
add_pf_bench/2                        204 ns          204 ns      3279738
add_pf_bench/2                        204 ns          204 ns      3279738
add_pf_bench/2                        204 ns          204 ns      3279738
add_pf_bench/2                        208 ns          208 ns      3279738
add_pf_bench/2                        209 ns          209 ns      3279738
add_pf_bench/2                        211 ns          211 ns      3279738
add_pf_bench/2                        207 ns          207 ns      3279738
add_pf_bench/2                        209 ns          209 ns      3279738
add_pf_bench/2                        207 ns          207 ns      3279738
add_pf_bench/2                        206 ns          206 ns      3279738
add_pf_bench/2                        208 ns          208 ns      3279738
add_pf_bench/2                        208 ns          208 ns      3279738
add_pf_bench/2                        206 ns          206 ns      3279738
add_pf_bench/2                        204 ns          204 ns      3279738
add_pf_bench/2                        204 ns          204 ns      3279738
add_pf_bench/2                        205 ns          205 ns      3279738
add_pf_bench/2                        205 ns          205 ns      3279738
add_pf_bench/2                        207 ns          207 ns      3279738
add_pf_bench/2                        209 ns          209 ns      3279738
add_pf_bench/2                        209 ns          209 ns      3279738
add_pf_bench/2                        206 ns          206 ns      3279738
add_pf_bench/2                        208 ns          208 ns      3279738
add_pf_bench/2                        207 ns          207 ns      3279738
add_pf_bench/2                        208 ns          208 ns      3279738
add_pf_bench/2                        208 ns          208 ns      3279738
add_pf_bench/2                        208 ns          208 ns      3279738
add_pf_bench/2                        207 ns          207 ns      3279738
add_pf_bench/2                        205 ns          204 ns      3279738
add_pf_bench/2                        205 ns          204 ns      3279738
add_pf_bench/2                        205 ns          205 ns      3279738
add_pf_bench/2                        204 ns          204 ns      3279738
add_pf_bench/2                        205 ns          205 ns      3279738
add_pf_bench/2                        208 ns          208 ns      3279738
add_pf_bench/2_mean                   207 ns          207 ns           40
add_pf_bench/2_median                 207 ns          207 ns           40
add_pf_bench/2_stddev                1.74 ns         1.73 ns           40
add_pf_bench/4                        775 ns          775 ns       938637
add_pf_bench/4                        749 ns          749 ns       938637
add_pf_bench/4                        755 ns          754 ns       938637
add_pf_bench/4                        751 ns          751 ns       938637
add_pf_bench/4                        751 ns          751 ns       938637
add_pf_bench/4                        754 ns          754 ns       938637
add_pf_bench/4                        757 ns          757 ns       938637
add_pf_bench/4                        750 ns          750 ns       938637
add_pf_bench/4                        743 ns          743 ns       938637
add_pf_bench/4                        744 ns          744 ns       938637
add_pf_bench/4                        743 ns          743 ns       938637
add_pf_bench/4                        742 ns          742 ns       938637
add_pf_bench/4                        753 ns          753 ns       938637
add_pf_bench/4                        758 ns          757 ns       938637
add_pf_bench/4                        758 ns          758 ns       938637
add_pf_bench/4                        753 ns          753 ns       938637
add_pf_bench/4                        755 ns          755 ns       938637
add_pf_bench/4                        753 ns          753 ns       938637
add_pf_bench/4                        753 ns          753 ns       938637
add_pf_bench/4                        755 ns          755 ns       938637
add_pf_bench/4                        755 ns          755 ns       938637
add_pf_bench/4                        744 ns          744 ns       938637
add_pf_bench/4                        743 ns          743 ns       938637
add_pf_bench/4                        743 ns          743 ns       938637
add_pf_bench/4                        743 ns          743 ns       938637
add_pf_bench/4                        746 ns          746 ns       938637
add_pf_bench/4                        756 ns          756 ns       938637
add_pf_bench/4                        753 ns          752 ns       938637
add_pf_bench/4                        764 ns          764 ns       938637
add_pf_bench/4                        749 ns          749 ns       938637
add_pf_bench/4                        757 ns          757 ns       938637
add_pf_bench/4                        752 ns          752 ns       938637
add_pf_bench/4                        755 ns          755 ns       938637
add_pf_bench/4                        754 ns          754 ns       938637
add_pf_bench/4                        752 ns          752 ns       938637
add_pf_bench/4                        742 ns          742 ns       938637
add_pf_bench/4                        742 ns          742 ns       938637
add_pf_bench/4                        743 ns          743 ns       938637
add_pf_bench/4                        742 ns          742 ns       938637
add_pf_bench/4                        753 ns          753 ns       938637
add_pf_bench/4_mean                   751 ns          751 ns           40
add_pf_bench/4_median                 752 ns          752 ns           40
add_pf_bench/4_stddev                6.99 ns         6.95 ns           40
add_pf_bench/8                       2924 ns         2923 ns       233962
add_pf_bench/8                       2984 ns         2983 ns       233962
add_pf_bench/8                       2990 ns         2989 ns       233962
add_pf_bench/8                       2963 ns         2963 ns       233962
add_pf_bench/8                       2959 ns         2959 ns       233962
add_pf_bench/8                       2945 ns         2944 ns       233962
add_pf_bench/8                       2960 ns         2959 ns       233962
add_pf_bench/8                       2946 ns         2945 ns       233962
add_pf_bench/8                       2953 ns         2953 ns       233962
add_pf_bench/8                       2966 ns         2966 ns       233962
add_pf_bench/8                       2954 ns         2954 ns       233962
add_pf_bench/8                       2948 ns         2948 ns       233962
add_pf_bench/8                       2955 ns         2954 ns       233962
add_pf_bench/8                       2930 ns         2929 ns       233962
add_pf_bench/8                       2927 ns         2927 ns       233962
add_pf_bench/8                       2924 ns         2924 ns       233962
add_pf_bench/8                       2925 ns         2925 ns       233962
add_pf_bench/8                       2926 ns         2926 ns       233962
add_pf_bench/8                       2943 ns         2943 ns       233962
add_pf_bench/8                       2927 ns         2927 ns       233962
add_pf_bench/8                       2934 ns         2934 ns       233962
add_pf_bench/8                       2957 ns         2957 ns       233962
add_pf_bench/8                       2939 ns         2938 ns       233962
add_pf_bench/8                       2983 ns         2983 ns       233962
add_pf_bench/8                       2989 ns         2988 ns       233962
add_pf_bench/8                       2956 ns         2955 ns       233962
add_pf_bench/8                       2957 ns         2956 ns       233962
add_pf_bench/8                       2942 ns         2942 ns       233962
add_pf_bench/8                       2958 ns         2958 ns       233962
add_pf_bench/8                       2946 ns         2945 ns       233962
add_pf_bench/8                       2953 ns         2952 ns       233962
add_pf_bench/8                       2959 ns         2958 ns       233962
add_pf_bench/8                       2938 ns         2938 ns       233962
add_pf_bench/8                       2959 ns         2959 ns       233962
add_pf_bench/8                       2955 ns         2954 ns       233962
add_pf_bench/8                       2927 ns         2926 ns       233962
add_pf_bench/8                       2950 ns         2949 ns       233962
add_pf_bench/8                       2938 ns         2938 ns       233962
add_pf_bench/8                       2924 ns         2923 ns       233962
add_pf_bench/8                       2923 ns         2923 ns       233962
add_pf_bench/8_mean                  2948 ns         2948 ns           40
add_pf_bench/8_median                2949 ns         2949 ns           40
add_pf_bench/8_stddev                18.3 ns         18.3 ns           40
add_pf_bench/16                     11746 ns        11745 ns        60263
add_pf_bench/16                     11608 ns        11605 ns        60263
add_pf_bench/16                     11685 ns        11681 ns        60263
add_pf_bench/16                     11759 ns        11758 ns        60263
add_pf_bench/16                     11699 ns        11696 ns        60263
add_pf_bench/16                     11792 ns        11787 ns        60263
add_pf_bench/16                     11856 ns        11853 ns        60263
add_pf_bench/16                     11711 ns        11708 ns        60263
add_pf_bench/16                     11777 ns        11775 ns        60263
add_pf_bench/16                     11769 ns        11767 ns        60263
add_pf_bench/16                     11738 ns        11735 ns        60263
add_pf_bench/16                     11789 ns        11785 ns        60263
add_pf_bench/16                     11750 ns        11745 ns        60263
add_pf_bench/16                     11771 ns        11766 ns        60263
add_pf_bench/16                     11774 ns        11771 ns        60263
add_pf_bench/16                     11775 ns        11773 ns        60263
add_pf_bench/16                     11645 ns        11643 ns        60263
add_pf_bench/16                     11637 ns        11634 ns        60263
add_pf_bench/16                     11640 ns        11638 ns        60263
add_pf_bench/16                     11640 ns        11637 ns        60263
add_pf_bench/16                     11644 ns        11642 ns        60263
add_pf_bench/16                     11642 ns        11640 ns        60263
add_pf_bench/16                     11633 ns        11632 ns        60263
add_pf_bench/16                     11640 ns        11639 ns        60263
add_pf_bench/16                     11740 ns        11738 ns        60263
add_pf_bench/16                     11719 ns        11717 ns        60263
add_pf_bench/16                     11865 ns        11864 ns        60263
add_pf_bench/16                     11880 ns        11880 ns        60263
add_pf_bench/16                     11739 ns        11739 ns        60263
add_pf_bench/16                     11770 ns        11768 ns        60263
add_pf_bench/16                     11776 ns        11773 ns        60263
add_pf_bench/16                     11729 ns        11729 ns        60263
add_pf_bench/16                     11776 ns        11776 ns        60263
add_pf_bench/16                     11751 ns        11749 ns        60263
add_pf_bench/16                     11764 ns        11762 ns        60263
add_pf_bench/16                     11770 ns        11768 ns        60263
add_pf_bench/16                     11756 ns        11751 ns        60263
add_pf_bench/16                     11667 ns        11665 ns        60263
add_pf_bench/16                     11657 ns        11654 ns        60263
add_pf_bench/16                     11652 ns        11649 ns        60263
add_pf_bench/16_mean                11728 ns        11726 ns           40
add_pf_bench/16_median              11743 ns        11742 ns           40
add_pf_bench/16_stddev               68.6 ns         68.6 ns           40
add_pf_bench/32                     46857 ns        46847 ns        14739
add_pf_bench/32                     46934 ns        46921 ns        14739
add_pf_bench/32                     47000 ns        46997 ns        14739
add_pf_bench/32                     46923 ns        46921 ns        14739
add_pf_bench/32                     47188 ns        47178 ns        14739
add_pf_bench/32                     47383 ns        47374 ns        14739
add_pf_bench/32                     47237 ns        47218 ns        14739
add_pf_bench/32                     47631 ns        47609 ns        14739
add_pf_bench/32                     47933 ns        47924 ns        14739
add_pf_bench/32                     47681 ns        47665 ns        14739
add_pf_bench/32                     47484 ns        47472 ns        14739
add_pf_bench/32                     47228 ns        47220 ns        14739
add_pf_bench/32                     47571 ns        47557 ns        14739
add_pf_bench/32                     47214 ns        47193 ns        14739
add_pf_bench/32                     47624 ns        47603 ns        14739
add_pf_bench/32                     47438 ns        47433 ns        14739
add_pf_bench/32                     47537 ns        47523 ns        14739
add_pf_bench/32                     47354 ns        47345 ns        14739
add_pf_bench/32                     46938 ns        46924 ns        14739
add_pf_bench/32                     46955 ns        46955 ns        14739
add_pf_bench/32                     46898 ns        46892 ns        14739
add_pf_bench/32                     46847 ns        46838 ns        14739
add_pf_bench/32                     46981 ns        46974 ns        14739
add_pf_bench/32                     47037 ns        47024 ns        14739
add_pf_bench/32                     46947 ns        46937 ns        14739
add_pf_bench/32                     46945 ns        46944 ns        14739
add_pf_bench/32                     47322 ns        47317 ns        14739
add_pf_bench/32                     47091 ns        47082 ns        14739
add_pf_bench/32                     47991 ns        47975 ns        14739
add_pf_bench/32                     47912 ns        47899 ns        14739
add_pf_bench/32                     47323 ns        47306 ns        14739
add_pf_bench/32                     47078 ns        47075 ns        14739
add_pf_bench/32                     47483 ns        47472 ns        14739
add_pf_bench/32                     47550 ns        47539 ns        14739
add_pf_bench/32                     47246 ns        47233 ns        14739
add_pf_bench/32                     47414 ns        47392 ns        14739
add_pf_bench/32                     47493 ns        47480 ns        14739
add_pf_bench/32                     47119 ns        47106 ns        14739
add_pf_bench/32                     47408 ns        47403 ns        14739
add_pf_bench/32                     47373 ns        47356 ns        14739
add_pf_bench/32_mean                47289 ns        47278 ns           40
add_pf_bench/32_median              47284 ns        47269 ns           40
add_pf_bench/32_stddev                309 ns          306 ns           40
add_pf_bench/64                    189996 ns       189958 ns         3700
add_pf_bench/64                    188963 ns       188913 ns         3700
add_pf_bench/64                    188336 ns       188287 ns         3700
add_pf_bench/64                    188437 ns       188384 ns         3700
add_pf_bench/64                    188416 ns       188340 ns         3700
add_pf_bench/64                    188234 ns       188232 ns         3700
add_pf_bench/64                    188392 ns       188366 ns         3700
add_pf_bench/64                    190152 ns       190108 ns         3700
add_pf_bench/64                    190793 ns       190771 ns         3700
add_pf_bench/64                    189530 ns       189466 ns         3700
add_pf_bench/64                    191331 ns       191294 ns         3700
add_pf_bench/64                    192646 ns       192578 ns         3700
add_pf_bench/64                    190771 ns       190724 ns         3700
add_pf_bench/64                    190825 ns       190802 ns         3700
add_pf_bench/64                    189512 ns       189490 ns         3700
add_pf_bench/64                    190825 ns       190795 ns         3700
add_pf_bench/64                    189513 ns       189415 ns         3700
add_pf_bench/64                    190488 ns       190441 ns         3700
add_pf_bench/64                    190676 ns       190588 ns         3700
add_pf_bench/64                    190447 ns       190446 ns         3700
add_pf_bench/64                    190305 ns       190273 ns         3700
add_pf_bench/64                    188794 ns       188719 ns         3700
add_pf_bench/64                    188343 ns       188339 ns         3700
add_pf_bench/64                    188323 ns       188249 ns         3700
add_pf_bench/64                    188354 ns       188303 ns         3700
add_pf_bench/64                    188250 ns       188231 ns         3700
add_pf_bench/64                    188521 ns       188478 ns         3700
add_pf_bench/64                    188399 ns       188364 ns         3700
add_pf_bench/64                    188235 ns       188211 ns         3700
add_pf_bench/64                    190525 ns       190477 ns         3700
add_pf_bench/64                    189832 ns       189796 ns         3700
add_pf_bench/64                    192274 ns       192232 ns         3700
add_pf_bench/64                    192270 ns       192249 ns         3700
add_pf_bench/64                    189870 ns       189781 ns         3700
add_pf_bench/64                    191586 ns       191564 ns         3700
add_pf_bench/64                    189528 ns       189433 ns         3700
add_pf_bench/64                    190673 ns       190672 ns         3700
add_pf_bench/64                    189914 ns       189851 ns         3700
add_pf_bench/64                    190265 ns       190187 ns         3700
add_pf_bench/64                    190442 ns       190410 ns         3700
add_pf_bench/64_mean               189825 ns       189780 ns           40
add_pf_bench/64_median             189892 ns       189823 ns           40
add_pf_bench/64_stddev               1252 ns         1253 ns           40
add_pf_bench/128                  1110493 ns      1109995 ns          646
add_pf_bench/128                  1098662 ns      1098361 ns          646
add_pf_bench/128                  1097773 ns      1097517 ns          646
add_pf_bench/128                  1088557 ns      1088361 ns          646
add_pf_bench/128                  1085963 ns      1085487 ns          646
add_pf_bench/128                  1086926 ns      1086536 ns          646
add_pf_bench/128                  1081989 ns      1081634 ns          646
add_pf_bench/128                  1090125 ns      1089956 ns          646
add_pf_bench/128                  1087921 ns      1087863 ns          646
add_pf_bench/128                  1086883 ns      1086583 ns          646
add_pf_bench/128                  1091191 ns      1090902 ns          646
add_pf_bench/128                  1097482 ns      1097113 ns          646
add_pf_bench/128                  1093252 ns      1092556 ns          646
add_pf_bench/128                  1104016 ns      1103942 ns          646
add_pf_bench/128                  1110890 ns      1110584 ns          646
add_pf_bench/128                  1103627 ns      1103252 ns          646
add_pf_bench/128                  1096785 ns      1096658 ns          646
add_pf_bench/128                  1102670 ns      1102494 ns          646
add_pf_bench/128                  1114260 ns      1113774 ns          646
add_pf_bench/128                  1103587 ns      1103548 ns          646
add_pf_bench/128                  1107074 ns      1107075 ns          646
add_pf_bench/128                  1111906 ns      1111906 ns          646
add_pf_bench/128                  1107886 ns      1107756 ns          646
add_pf_bench/128                  1099620 ns      1099490 ns          646
add_pf_bench/128                  1107108 ns      1107099 ns          646
add_pf_bench/128                  1098030 ns      1097793 ns          646
add_pf_bench/128                  1098414 ns      1098182 ns          646
add_pf_bench/128                  1099585 ns      1099246 ns          646
add_pf_bench/128                  1099666 ns      1099273 ns          646
add_pf_bench/128                  1098115 ns      1097659 ns          646
add_pf_bench/128                  1098419 ns      1098304 ns          646
add_pf_bench/128                  1096360 ns      1096255 ns          646
add_pf_bench/128                  1113350 ns      1112965 ns          646
add_pf_bench/128                  1092241 ns      1091890 ns          646
add_pf_bench/128                  1109183 ns      1108836 ns          646
add_pf_bench/128                  1113029 ns      1112720 ns          646
add_pf_bench/128                  1096737 ns      1096450 ns          646
add_pf_bench/128                  1093437 ns      1093374 ns          646
add_pf_bench/128                  1102640 ns      1102293 ns          646
add_pf_bench/128                  1100634 ns      1100275 ns          646
add_pf_bench/128_mean             1099412 ns      1099149 ns           40
add_pf_bench/128_median           1098541 ns      1098332 ns           40
add_pf_bench/128_stddev              8377 ns         8392 ns           40
add_pf_bench/256                  5119234 ns      5116297 ns          100
add_pf_bench/256                  5021898 ns      5020983 ns          100
add_pf_bench/256                  5001595 ns      5001605 ns          100
add_pf_bench/256                  5052658 ns      5048657 ns          100
add_pf_bench/256                  5004285 ns      5004187 ns          100
add_pf_bench/256                  5017214 ns      5015346 ns          100
add_pf_bench/256                  5008896 ns      5008478 ns          100
add_pf_bench/256                  5005095 ns      5002347 ns          100
add_pf_bench/256                  5044957 ns      5043227 ns          100
add_pf_bench/256                  4954860 ns      4952568 ns          100
add_pf_bench/256                  4981659 ns      4980281 ns          100
add_pf_bench/256                  4940341 ns      4937537 ns          100
add_pf_bench/256                  4943576 ns      4943591 ns          100
add_pf_bench/256                  4935417 ns      4932782 ns          100
add_pf_bench/256                  4959590 ns      4959153 ns          100
add_pf_bench/256                  4926879 ns      4924919 ns          100
add_pf_bench/256                  4965433 ns      4963714 ns          100
add_pf_bench/256                  4988267 ns      4986954 ns          100
add_pf_bench/256                  4985510 ns      4985079 ns          100
add_pf_bench/256                  5018260 ns      5016252 ns          100
add_pf_bench/256                  4999759 ns      4998071 ns          100
add_pf_bench/256                  5007319 ns      5004292 ns          100
add_pf_bench/256                  5023553 ns      5023117 ns          100
add_pf_bench/256                  5097877 ns      5094794 ns          100
add_pf_bench/256                  5139749 ns      5137298 ns          100
add_pf_bench/256                  5012241 ns      5012185 ns          100
add_pf_bench/256                  5021785 ns      5021794 ns          100
add_pf_bench/256                  5043725 ns      5042159 ns          100
add_pf_bench/256                  5001660 ns      5000818 ns          100
add_pf_bench/256                  5020664 ns      5018311 ns          100
add_pf_bench/256                  5023153 ns      5022289 ns          100
add_pf_bench/256                  5068372 ns      5066027 ns          100
add_pf_bench/256                  4991810 ns      4989319 ns          100
add_pf_bench/256                  5050473 ns      5048294 ns          100
add_pf_bench/256                  5015074 ns      5014642 ns          100
add_pf_bench/256                  4983160 ns      4980785 ns          100
add_pf_bench/256                  5006626 ns      5005417 ns          100
add_pf_bench/256                  5019134 ns      5016059 ns          100
add_pf_bench/256                  5038312 ns      5037095 ns          100
add_pf_bench/256                  4970840 ns      4968463 ns          100
add_pf_bench/256_mean             5010273 ns      5008630 ns           40
add_pf_bench/256_median           5008108 ns      5006948 ns           40
add_pf_bench/256_stddev             45737 ns        45503 ns           40
add_pf_bench/512                 20817973 ns     20808603 ns           32
add_pf_bench/512                 21046898 ns     21042442 ns           32
add_pf_bench/512                 20918116 ns     20910754 ns           32
add_pf_bench/512                 20955418 ns     20950568 ns           32
add_pf_bench/512                 20968886 ns     20964844 ns           32
add_pf_bench/512                 20944058 ns     20938028 ns           32
add_pf_bench/512                 20885945 ns     20877848 ns           32
add_pf_bench/512                 21114623 ns     21109361 ns           32
add_pf_bench/512                 21092209 ns     21086804 ns           32
add_pf_bench/512                 21064011 ns     21055630 ns           32
add_pf_bench/512                 21212931 ns     21207800 ns           32
add_pf_bench/512                 21423796 ns     21417628 ns           32
add_pf_bench/512                 21064454 ns     21056331 ns           32
add_pf_bench/512                 21112558 ns     21107201 ns           32
add_pf_bench/512                 21128632 ns     21121343 ns           32
add_pf_bench/512                 21035545 ns     21027323 ns           32
add_pf_bench/512                 21010678 ns     21004556 ns           32
add_pf_bench/512                 21125797 ns     21118114 ns           32
add_pf_bench/512                 21249613 ns     21242917 ns           32
add_pf_bench/512                 21184249 ns     21179304 ns           32
add_pf_bench/512                 21083908 ns     21081244 ns           32
add_pf_bench/512                 21276119 ns     21262283 ns           32
add_pf_bench/512                 20954514 ns     20945756 ns           32
add_pf_bench/512                 20932369 ns     20922977 ns           32
add_pf_bench/512                 20847928 ns     20842630 ns           32
add_pf_bench/512                 20983982 ns     20981828 ns           32
add_pf_bench/512                 20993656 ns     20989615 ns           32
add_pf_bench/512                 21019863 ns     21012953 ns           32
add_pf_bench/512                 20967216 ns     20961073 ns           32
add_pf_bench/512                 20883058 ns     20875493 ns           32
add_pf_bench/512                 21069613 ns     21060072 ns           32
add_pf_bench/512                 21209314 ns     21202632 ns           32
add_pf_bench/512                 21101663 ns     21097649 ns           32
add_pf_bench/512                 21353656 ns     21347846 ns           32
add_pf_bench/512                 21375190 ns     21369776 ns           32
add_pf_bench/512                 21081007 ns     21075527 ns           32
add_pf_bench/512                 21307704 ns     21297246 ns           32
add_pf_bench/512                 21264847 ns     21259527 ns           32
add_pf_bench/512                 21104999 ns     21097330 ns           32
add_pf_bench/512                 21161173 ns     21158378 ns           32
add_pf_bench/512_mean            21083204 ns     21076731 ns           40
add_pf_bench/512_median          21075310 ns     21067800 ns           40
add_pf_bench/512_stddev            147060 ns       147052 ns           40
add_pf_bench/1024                89148554 ns     89121285 ns            8
add_pf_bench/1024                86559733 ns     86521670 ns            8
add_pf_bench/1024                86640477 ns     86633618 ns            8
add_pf_bench/1024                86322137 ns     86301363 ns            8
add_pf_bench/1024                87054987 ns     87020933 ns            8
add_pf_bench/1024                87000524 ns     86994909 ns            8
add_pf_bench/1024                85872543 ns     85830066 ns            8
add_pf_bench/1024                86048557 ns     86014284 ns            8
add_pf_bench/1024                85895197 ns     85884105 ns            8
add_pf_bench/1024                85913052 ns     85896588 ns            8
add_pf_bench/1024                85655954 ns     85622773 ns            8
add_pf_bench/1024                85794123 ns     85778191 ns            8
add_pf_bench/1024                86288330 ns     86256072 ns            8
add_pf_bench/1024                86253085 ns     86219823 ns            8
add_pf_bench/1024                86277654 ns     86272156 ns            8
add_pf_bench/1024                87556389 ns     87540267 ns            8
add_pf_bench/1024                87627387 ns     87593907 ns            8
add_pf_bench/1024                86626777 ns     86610548 ns            8
add_pf_bench/1024                86506613 ns     86469234 ns            8
add_pf_bench/1024                86384732 ns     86363529 ns            8
add_pf_bench/1024                86641589 ns     86625398 ns            8
add_pf_bench/1024                86430748 ns     86412073 ns            8
add_pf_bench/1024                86763155 ns     86748141 ns            8
add_pf_bench/1024                86912460 ns     86890487 ns            8
add_pf_bench/1024                86428879 ns     86397212 ns            8
add_pf_bench/1024                86912075 ns     86895729 ns            8
add_pf_bench/1024                86753360 ns     86732647 ns            8
add_pf_bench/1024                86112293 ns     86078505 ns            8
add_pf_bench/1024                85564551 ns     85553542 ns            8
add_pf_bench/1024                85907498 ns     85885935 ns            8
add_pf_bench/1024                85853132 ns     85800195 ns            8
add_pf_bench/1024                85690985 ns     85685538 ns            8
add_pf_bench/1024                85845412 ns     85815093 ns            8
add_pf_bench/1024                85935119 ns     85901768 ns            8
add_pf_bench/1024                85832652 ns     85816182 ns            8
add_pf_bench/1024                86725692 ns     86682520 ns            8
add_pf_bench/1024                86225048 ns     86198558 ns            8
add_pf_bench/1024                86528960 ns     86518507 ns            8
add_pf_bench/1024                87068177 ns     87046895 ns            8
add_pf_bench/1024                87852232 ns     87822246 ns            8
add_pf_bench/1024_mean           86485271 ns     86461312 ns           40
add_pf_bench/1024_median         86406806 ns     86380370 ns           40
add_pf_bench/1024_stddev           700439 ns       700430 ns           40
add_pf_bench/2048               351657933 ns    351543324 ns            2
add_pf_bench/2048               347357385 ns    347153166 ns            2
add_pf_bench/2048               349900249 ns    349872004 ns            2
add_pf_bench/2048               349886833 ns    349800119 ns            2
add_pf_bench/2048               350333494 ns    350118156 ns            2
add_pf_bench/2048               350800865 ns    350728737 ns            2
add_pf_bench/2048               349369825 ns    349216711 ns            2
add_pf_bench/2048               349112575 ns    348932393 ns            2
add_pf_bench/2048               349818644 ns    349795506 ns            2
add_pf_bench/2048               346957496 ns    346887487 ns            2
add_pf_bench/2048               347072596 ns    346978548 ns            2
add_pf_bench/2048               345465870 ns    345393966 ns            2
add_pf_bench/2048               347513120 ns    347420893 ns            2
add_pf_bench/2048               346237801 ns    346062915 ns            2
add_pf_bench/2048               346374046 ns    346347570 ns            2
add_pf_bench/2048               346058953 ns    345970923 ns            2
add_pf_bench/2048               346144773 ns    346014090 ns            2
add_pf_bench/2048               350242523 ns    350170479 ns            2
add_pf_bench/2048               349430014 ns    349294352 ns            2
add_pf_bench/2048               353948073 ns    353833104 ns            2
add_pf_bench/2048               354176215 ns    354115343 ns            2
add_pf_bench/2048               350350202 ns    350194308 ns            2
add_pf_bench/2048               349693839 ns    349621104 ns            2
add_pf_bench/2048               348394265 ns    348263933 ns            2
add_pf_bench/2048               348098134 ns    347896801 ns            2
add_pf_bench/2048               351859048 ns    351751018 ns            2
add_pf_bench/2048               350533530 ns    350490094 ns            2
add_pf_bench/2048               351618073 ns    351436072 ns            2
add_pf_bench/2048               348871374 ns    348718721 ns            2
add_pf_bench/2048               350440227 ns    350332454 ns            2
add_pf_bench/2048               347226000 ns    347091685 ns            2
add_pf_bench/2048               350071478 ns    350043641 ns            2
add_pf_bench/2048               346549334 ns    346433411 ns            2
add_pf_bench/2048               342709621 ns    342575576 ns            2
add_pf_bench/2048               343412854 ns    343302438 ns            2
add_pf_bench/2048               343142601 ns    343013903 ns            2
add_pf_bench/2048               342736990 ns    342587329 ns            2
add_pf_bench/2048               342370691 ns    342280778 ns            2
add_pf_bench/2048               344464192 ns    344319972 ns            2
add_pf_bench/2048               347950871 ns    347892097 ns            2
add_pf_bench/2048_mean          348208815 ns    348097378 ns           40
add_pf_bench/2048_median        348632820 ns    348491327 ns           40
add_pf_bench/2048_stddev          2962502 ns      2969205 ns           40
add_pf_bench/4096              1393598503 ns   1393100411 ns            1
add_pf_bench/4096              1402942553 ns   1402655701 ns            1
add_pf_bench/4096              1394898466 ns   1394844148 ns            1
add_pf_bench/4096              1386720326 ns   1386476198 ns            1
add_pf_bench/4096              1384933015 ns   1384645792 ns            1
add_pf_bench/4096              1375742048 ns   1375496877 ns            1
add_pf_bench/4096              1373943615 ns   1373481096 ns            1
add_pf_bench/4096              1366550921 ns   1366440882 ns            1
add_pf_bench/4096              1370106411 ns   1369645701 ns            1
add_pf_bench/4096              1357923302 ns   1357319505 ns            1
add_pf_bench/4096              1363982800 ns   1363811291 ns            1
add_pf_bench/4096              1369173486 ns   1368690390 ns            1
add_pf_bench/4096              1381026431 ns   1380422101 ns            1
add_pf_bench/4096              1371359311 ns   1371039567 ns            1
add_pf_bench/4096              1369048838 ns   1368472905 ns            1
add_pf_bench/4096              1366723680 ns   1366252508 ns            1
add_pf_bench/4096              1369733356 ns   1369414068 ns            1
add_pf_bench/4096              1364430321 ns   1364128686 ns            1
add_pf_bench/4096              1367631458 ns   1367294882 ns            1
add_pf_bench/4096              1359051357 ns   1358561995 ns            1
add_pf_bench/4096              1357175179 ns   1356694203 ns            1
add_pf_bench/4096              1361417449 ns   1361136019 ns            1
add_pf_bench/4096              1367929225 ns   1367610145 ns            1
add_pf_bench/4096              1371591545 ns   1371232818 ns            1
add_pf_bench/4096              1385510564 ns   1384993917 ns            1
add_pf_bench/4096              1363775300 ns   1363369130 ns            1
add_pf_bench/4096              1374274084 ns   1373795104 ns            1
add_pf_bench/4096              1375025545 ns   1374497809 ns            1
add_pf_bench/4096              1366549790 ns   1366184640 ns            1
add_pf_bench/4096              1364025077 ns   1363785661 ns            1
add_pf_bench/4096              1362511610 ns   1362106231 ns            1
add_pf_bench/4096              1363529102 ns   1363026759 ns            1
add_pf_bench/4096              1360404724 ns   1360094941 ns            1
